user_id,item_list,item_values
108,8175 4944 5400 8552 12758 17076 17033 13261 19654 6267,"[2.9816475490515018, 2.9257702067529836, 2.8661397439269902, 2.8280068852278166, 2.827004738343275, 2.8199695989207005, 2.78715026306576, 2.7855449371485017, 2.7835743976436373, 2.7826160029950984]"
109,8175 11212 8266 1671 13607 21926 13261 11500 18935 4944,"[4.288318452847498, 4.276892363488294, 4.243812449242837, 4.207734062742074, 4.187566973375144, 4.186832552913692, 4.182861630273347, 4.1655306547679585, 4.153744332629257, 4.1509393493549425]"
110,9043 15947 13607 11212 13585 20161 11412 19654 21667 5597,"[1.9897713588570325, 1.9871160905544072, 1.9788501836167447, 1.9734906842027995, 1.967771486360112, 1.9626988443307638, 1.958651297265033, 1.939939540066929, 1.9328210053879695, 1.921062584173068]"
111,12016 6267 11212 17279 13931 17033 13600 12758 20402 17631,"[3.6673143663774668, 3.6229425905961294, 3.6135022403842125, 3.606097462623497, 3.6001243408283004, 3.586227346959815, 3.5539785182288446, 3.5472254545840674, 3.5368198399933473, 3.499996127336314]"
112,21699 9404 11500 6339 21926 20027 18039 8911 13600 10025,"[4.0836336836305085, 4.059107378593716, 4.0246348517134365, 3.999735241015901, 3.9974236214599728, 3.9968359525766464, 3.9957848265716693, 3.9865233112032503, 3.94585133360032, 3.9415023568569305]"
113,21699 2424 12802 13729 8175 19327 14914 8266 13607 2558,"[2.669110826450717, 2.6070922406589054, 2.5961637519469565, 2.544764269829594, 2.543466499944047, 2.5383455994484545, 2.5148678025088285, 2.5062987372516266, 2.501278234625363, 2.5004523826505367]"
114,11786 16763 18281 7128 3610 15839 19574 21546 8738 19098,"[3.0847798671829856, 2.993968281549369, 2.9652379413110883, 2.9407979454908784, 2.9392300004717513, 2.926158779257665, 2.903390042281631, 2.8974603900527978, 2.891210394061635, 2.8838606027713483]"
115,21699 18935 2424 19654 21992 11212 1671 13600 15500 13607,"[3.6577505552115035, 3.5876330709394995, 3.551328106354996, 3.541118113724893, 3.5307022870396603, 3.5173028632564076, 3.516557227463482, 3.5137462247932465, 3.5137193373739573, 3.5081129329254774]"
116,8073 11212 18039 5597 13607 17311 10297 18161 18935 11500,"[3.3738931477118617, 3.356112921017705, 3.3300478667396876, 3.3238688886433914, 3.302406172405633, 3.29777094126959, 3.29503600482082, 3.2778423018919405, 3.2727053680311005, 3.270560820501511]"
117,15500 13600 4138 21992 17570 21699 6131 6267 10058 18935,"[3.22078985556589, 3.208780111956109, 3.1959739516986643, 3.1833681692599978, 3.1587362327975677, 3.152894485325744, 3.1362770892026264, 3.1318852463780296, 3.131733281955951, 3.127374192303696]"
118,15092 19564 17209 21699 8266 4884 21926 6022 2424 479,"[3.6382146853270845, 3.600414542965715, 3.596439677856646, 3.5859858005328573, 3.5839259107730577, 3.5749205121255923, 3.554762459461119, 3.552239162120181, 3.547265712376284, 3.5365446306730526]"
119,5793 19564 7921 8116 11414 15269 18039 15673 6723 18220,"[3.2811388067141234, 3.189371616581381, 3.175018272347631, 3.1704275706481737, 3.1681385186675315, 3.1589582417393967, 3.1084334347895117, 3.095527544162128, 3.0923420367541885, 3.078277766244182]"
120,12016 21699 1166 8446 14827 15926 11500 20402 6267 11337,"[4.3829789314338194, 4.277458681698243, 4.186820377284526, 4.171159116733905, 4.167397229839, 4.161829267293631, 4.1468119004662585, 4.1051819822871005, 4.097057966446658, 4.084329242638254]"
121,14827 11500 21699 11337 12016 8446 1166 6339 18935 11212,"[5.11209200688767, 5.055173584936524, 5.0391800553200845, 5.035900467201135, 4.940975539241293, 4.937804570149372, 4.8863089039937995, 4.8735225964321245, 4.803441512475998, 4.740436115882245]"
122,5723 1166 20571 11194 7260 6874 10297 16978 17209 5735,"[1.9462776090811498, 1.9056803748509723, 1.8823208341166633, 1.8752762673935595, 1.867983123532069, 1.8436563653618094, 1.8419278996586554, 1.841288734656012, 1.8397074905186745, 1.8371575866591063]"
123,11337 13871 12016 18039 18935 21290 19654 11500 10297 18719,"[2.5890821664192925, 2.584863091234292, 2.555665236788708, 2.491451948696264, 2.4888516539828633, 2.4883251985279613, 2.4804008093286742, 2.4736037783873144, 2.472830019718985, 2.449582500744781]"
124,8016 19574 6866 16246 19391 12099 17570 12648 8513 21644,"[2.4129229229746287, 2.3679166897030157, 2.349572915083579, 2.2918151583489403, 2.27292663381449, 2.268543407426674, 2.266687514269907, 2.2584633845310544, 2.257198056082699, 2.2519723999474244]"
125,19564 17209 6022 11587 18039 11212 479 8073 11500 21699,"[3.9187128406484955, 3.790066908836815, 3.7360710788217566, 3.714437300711797, 3.7096394997627415, 3.707941007630775, 3.680009019075844, 3.67443153070476, 3.6698980725922925, 3.668189704168669]"
126,13607 12758 18935 1671 8175 12016 7595 13871 6267 19654,"[2.849856441202421, 2.8373114490556914, 2.8032654590690878, 2.798065942947119, 2.790216264834597, 2.7845879536504192, 2.7767578283091074, 2.77129874935805, 2.7662774560808834, 2.7585936047484365]"
127,8175 4506 18661 13182 12688 4884 18946 20027 15500 19327,"[2.2056974630708006, 2.2030474092017505, 2.201639442621387, 2.1946751519356558, 2.1909317287303693, 2.187506178129127, 2.1798911690239846, 2.1780916066919334, 2.162910438654595, 2.1514028251648347]"
128,4138 13600 6131 7921 21992 15500 18942 12257 11212 14821,"[3.5004043138082426, 3.4950236578715814, 3.4934485672984197, 3.479451243931865, 3.4784365120342398, 3.464709433358431, 3.4602535615226486, 3.4376968002644275, 3.4360039060188576, 3.43069490112321]"
129,12032 9754 3482 18935 12176 5745 11500 21080 10025 20608,"[1.9112364337573333, 1.8979288507174505, 1.8969971004191155, 1.896191645035751, 1.8881129452133354, 1.8696726738607659, 1.8523018190490168, 1.8486304775199998, 1.844898333990964, 1.8446861984085254]"
130,18039 6168 10297 18721 8116 13607 19564 2795 4894 8952,"[1.8919540694278123, 1.8139579785092719, 1.7838039406328083, 1.7832278970186832, 1.7713648084198217, 1.7657147546796363, 1.7602088457612075, 1.7595847764300676, 1.757525174125219, 1.750741227423882]"
131,12443 16999 13607 4894 7445 1671 6339 22162 9240 12614,"[1.9209572302243416, 1.8665104211206425, 1.8393763013853464, 1.834580299273999, 1.8333953359155246, 1.8309277097928272, 1.8281736708582772, 1.824179986721186, 1.8241188749151718, 1.821291288674041]"
132,18935 15500 21699 7342 11500 15694 6339 1130 21779 4221,"[3.8028273819273686, 3.7189406064402006, 3.659556659413184, 3.6388097336952714, 3.627962700240543, 3.609846202537126, 3.5978675583157487, 3.5934202415365806, 3.5660121828129725, 3.5621515826031422]"
133,18935 13607 19654 6339 17033 9267 20402 4944 1671 6464,"[4.018289920621051, 3.975279887101495, 3.956285656342176, 3.9465916194977053, 3.939613144283923, 3.9269389795792007, 3.9143256220955176, 3.901555847364676, 3.8895797408490624, 3.8648588843704563]"
134,17209 6874 15092 7052 3788 8583 22139 19564 6260 11809,"[2.546745347080314, 2.5187972232001288, 2.4299129653059155, 2.423401440700331, 2.4108458106535027, 2.407165648290135, 2.4044896870545207, 2.40237470828326, 2.3612050231669612, 2.360919623835075]"
135,12016 15926 6922 18317 17033 19654 6022 18428 6267 13838,"[3.0045230704294092, 2.9732878876193247, 2.9453646626577066, 2.930136464074979, 2.9195081446903144, 2.907399497345089, 2.902912275867979, 2.8971888890887763, 2.8965835382750003, 2.8909503225906152]"
136,11500 18935 8446 6339 21699 12176 10025 8667 12032 14827,"[3.863402237440468, 3.8228936459032608, 3.797642159669936, 3.7606211052209937, 3.7306854758914185, 3.7248481320681437, 3.7159115898244393, 3.694142662328771, 3.692474093623475, 3.667087692992072]"
137,7921 18935 17570 12648 10195 18221 15500 19391 19654 6267,"[2.847725457890014, 2.834776819574635, 2.813851678212746, 2.794541834331583, 2.7884018820360335, 2.781288722194669, 2.781175949517128, 2.7667976747807104, 2.751350793951953, 2.7495590287734837]"
138,18039 10297 12016 13600 6168 10749 11500 19452 17248 18719,"[4.002445384737956, 3.942694423060962, 3.8834202215635023, 3.8251468338352246, 3.80829474504007, 3.7784872704558103, 3.7524717291048053, 3.723172380151738, 3.712381862614408, 3.711132524919819]"
139,10749 19574 8513 6546 6168 18039 5956 10297 15466 550,"[2.5406006056919095, 2.5272207560304607, 2.507969351403292, 2.5054424231642733, 2.4755111493652455, 2.464223211953761, 2.445205068102544, 2.4284881362880664, 2.4131129844340173, 2.401493591456674]"
140,11500 21699 6339 18935 10025 12016 8446 9404 12032 11337,"[3.794799943372544, 3.79008800439693, 3.783490311308924, 3.7463786932588325, 3.691422254770456, 3.686576354595451, 3.6674698503780037, 3.627486151621171, 3.626701334129244, 3.622633130941051]"
141,18039 16750 14821 7735 4225 7921 14771 18742 14264 21027,"[2.366787518433165, 2.335193855532408, 2.329080063724121, 2.2948274133465185, 2.290228847845793, 2.2875285600347515, 2.271552692780651, 2.2688817547618454, 2.2667826567386182, 2.2637573341322845]"
142,12032 3482 11500 18935 13871 11521 20915 10195 15229 11016,"[1.9384063727260166, 1.938029547311752, 1.9349712928013014, 1.9332360568704907, 1.9291338579358102, 1.928423541081262, 1.9218557045332987, 1.9169918480702755, 1.9123527435558967, 1.9119173008067847]"
143,18935 11500 6339 21699 3482 11337 13607 4221 14827 9246,"[3.6420445949418028, 3.601978529432324, 3.575874127345265, 3.5230614035855576, 3.509034249914798, 3.4812363443766507, 3.421213684667498, 3.420273108144615, 3.401033704599163, 3.3849600706887686]"
144,7921 18039 10297 12016 13600 11212 6267 10749 6168 17889,"[4.201213442463704, 4.159480509584337, 4.123364499074937, 4.051758966493899, 4.032184269668274, 4.023180954614784, 4.007080009476832, 4.006009403615445, 3.998980557063674, 3.9831547241964076]"
145,8116 7921 18221 14443 6922 13585 19654 4138 17259 15269,"[2.1975940606429454, 2.1787227293060365, 2.1611188873701552, 2.1534663001260763, 2.147132384629012, 2.1433343808552694, 2.1426679354296128, 2.139353284079674, 2.138291493589888, 2.1229392716006323]"
146,8949 9328 20686 7342 4221 18935 12657 15979 19574 9615,"[2.1214953615158403, 2.0993447150462816, 2.0874141415297642, 2.0867919234096375, 2.085554478037683, 2.0597056107193112, 2.05197699236233, 2.038007258123406, 2.029736498785655, 2.020193115777788]"
147,18039 13600 12016 7921 21699 6267 4138 11212 10297 19654,"[3.6513827905273093, 3.6331392803233458, 3.5820595316561588, 3.5577644566064017, 3.5439731036600652, 3.5415004132022863, 3.5399503453036067, 3.517094177034564, 3.502304698719879, 3.4956577459569544]"
148,18935 13607 6339 11500 1671 12032 3482 11212 12176 20402,"[3.8845663938336763, 3.805057092846355, 3.7925815205143265, 3.783925469062486, 3.761614065343146, 3.753218561128872, 3.6984606583352395, 3.6559394746849843, 3.6138979439473657, 3.599514521292022]"
149,18039 12016 1166 10297 11981 11337 11500 14827 7763 11334,"[3.3618934981816726, 3.35873820007266, 3.311822320373004, 3.299634263697241, 3.172092951207539, 3.1639080807261153, 3.158804463155646, 3.1535748584870644, 3.1383436964195157, 3.1281531663639273]"
150,7595 18039 14821 7921 11212 7735 6267 14771 10297 12016,"[3.472823898431129, 3.436465655918398, 3.399494462471843, 3.392985568812461, 3.35446059511288, 3.350297982712519, 3.3367267322682492, 3.3339457983117224, 3.321978822012219, 3.302595392363312]"
151,9440 4954 12016 11500 11212 9200 14827 10487 1166 13931,"[3.5832428897883504, 3.551668943318546, 3.5233675274317, 3.522166876857626, 3.5118127231116336, 3.504698682209341, 3.502129146919327, 3.4617205576705508, 3.4494781434901864, 3.4409419424571683]"
152,14909 9440 4894 2424 5299 12802 6393 14914 9267 20767,"[2.822451785460734, 2.7585250159871557, 2.73016606807594, 2.695483501456124, 2.681225969444895, 2.6710600631494494, 2.639209810131217, 2.638450008357301, 2.6324008291797987, 2.619281322661651]"
153,18039 18935 17570 6339 21699 19654 13600 13871 12016 21290,"[5.564049939613557, 5.503598773079466, 5.487421224538678, 5.391600900706118, 5.390187115500924, 5.380512449741664, 5.380315466578418, 5.378674486081609, 5.370180321615566, 5.354803907874455]"
154,12176 9632 17656 5502 12032 20608 19323 19263 19283 7780,"[3.0498312632055993, 3.0271435756161167, 2.98723158964338, 2.9568955346886856, 2.9384014340798115, 2.876054346980601, 2.8355490687006717, 2.8109992608891043, 2.7984020057327603, 2.772640299446912]"
155,21699 11500 14827 12016 11212 4944 11337 19654 8446 13931,"[4.949155592253407, 4.923911642401671, 4.917997366699076, 4.905019819071471, 4.8582353667731075, 4.810220772911969, 4.771345978141828, 4.762902034917989, 4.750825713006193, 4.71383714087926]"
156,11500 18935 11212 1671 20402 13607 12016 19654 6339 21699,"[3.8707196550325533, 3.866155768525203, 3.834229032197032, 3.794738243951938, 3.790853798330187, 3.7905978873212103, 3.773680239606954, 3.7190444585779874, 3.718477630332511, 3.7093139955233774]"
157,6874 12032 17209 10749 11521 17127 8544 5597 13082 18039,"[1.7573815196986247, 1.7506227901360725, 1.7120152224150078, 1.695956613303574, 1.6952040289837385, 1.6865966589561618, 1.6850066989906864, 1.678682999033124, 1.6779620456966222, 1.6774513754504794]"
158,6131 13871 11337 12929 2608 16622 4757 12016 6267 3543,"[2.968854814425583, 2.9183054732728366, 2.879242168414555, 2.865583854766994, 2.865513193062906, 2.835672389646874, 2.818633393556697, 2.8089563826269845, 2.792159180342549, 2.7849520695213315]"
159,8175 16763 15500 20027 18661 21699 16701 13729 19960 21926,"[4.6673319467923635, 4.566837797956093, 4.5394051666354045, 4.527555411376541, 4.5131814941628585, 4.508368029815959, 4.49178448612226, 4.476876569492682, 4.474274318175838, 4.44296407627943]"
160,21514 14827 10895 14145 5279 8446 14362 12369 11046 10373,"[2.3652354726892866, 2.333167601832404, 2.3204460216019753, 2.2970321475918074, 2.2855714291903926, 2.274907707036585, 2.2655873039115955, 2.2595609574848776, 2.258719176444452, 2.245013189289587]"
161,11500 11212 18935 1671 21699 13607 6339 12016 20402 19654,"[5.145467538790742, 5.075578033914149, 5.036770474698677, 4.981654505807768, 4.932579210202843, 4.930064542730193, 4.909559780164713, 4.906809883820903, 4.895130140602335, 4.882741509130332]"
162,12016 21699 15238 11500 6267 6339 13600 17570 18935 8446,"[4.608478405716537, 4.564344149848628, 4.4912867449461515, 4.469989107086475, 4.452927314289489, 4.441141415468589, 4.422747465860953, 4.416872843740242, 4.415934224829, 4.40213657330073]"
163,21699 20027 16763 19327 16701 15500 8175 13729 19960 19884,"[4.383639158624079, 4.370950187447223, 4.320254929387435, 4.300132779124903, 4.2795441958104545, 4.2689235038278595, 4.246932108030856, 4.246223499657781, 4.228199684082726, 4.220121878126206]"
164,21699 19564 9404 2424 13184 12802 6339 18039 4894 11689,"[3.8655522539379956, 3.825322756437532, 3.777760253738597, 3.7528404709115506, 3.752071676823576, 3.7246265014851, 3.724560912755543, 3.720354280005045, 3.705460902823245, 3.701088544454421]"
165,18924 21854 9115 4050 14400 22287 22284 12743 11764 10402,"[3.0579644313835748, 2.96609780402504, 2.951973805705885, 2.9302663857970184, 2.836941990661331, 2.8144768265183746, 2.8077731227996914, 2.8066708040853654, 2.805580963935386, 2.8040854897544576]"
166,11500 12176 17656 10025 12032 21926 8175 12016 21699 6339,"[5.062132338238962, 4.9689552122414895, 4.92283800884989, 4.89038287068973, 4.87922188574966, 4.872276513929473, 4.853499835910891, 4.838389863913867, 4.835627721097759, 4.822546867995719]"
167,20027 8266 15500 6645 15092 8175 13729 13261 18661 4884,"[3.593701265294003, 3.5674576206377964, 3.5488058134749214, 3.489600147761625, 3.482113668765241, 3.4711273621318948, 3.459858548434898, 3.459454588521658, 3.4531638042405217, 3.447230611754784]"
168,15500 21699 15926 13729 18935 6267 13600 10058 6840 19654,"[3.873405775596591, 3.838857851471886, 3.8072678300530933, 3.759723132221708, 3.743918832425589, 3.740005826923263, 3.7295305874756366, 3.725134460732859, 3.72147792879178, 3.7153469421906835]"
169,21699 8175 11212 12758 13607 4138 6131 11500 21992 12016,"[3.9851225853702723, 3.9396697484054304, 3.910598382260625, 3.8920944562581083, 3.891746611069392, 3.8901572568682004, 3.8868045647561438, 3.8622345795033093, 3.8593544135037297, 3.855221947961783]"
170,15500 16763 12032 10025 18935 8128 12648 13729 5446 13600,"[4.138240092688993, 4.00200509644453, 3.9524488611430613, 3.934961086939791, 3.922871193531827, 3.8943986728947677, 3.8893168622253684, 3.8884303021398776, 3.8864437589416285, 3.8857907285625086]"
171,7128 16763 19098 10895 8738 15238 607 6711 21699 9404,"[3.4985648967606466, 3.4420578332113463, 3.441415811558821, 3.3200131379242137, 3.314682821122268, 3.2763833310624166, 3.269536791210596, 3.262213741844719, 3.256643861207604, 3.242225901640492]"
172,4944 14827 21699 11500 17033 11212 9440 2558 9200 14362,"[3.0572118396540002, 3.031814334593096, 2.954219522978676, 2.9449739668280586, 2.9355834242502636, 2.9354041260175365, 2.933457150989585, 2.9288766172708556, 2.9225794733679713, 2.9144955449950767]"
173,8446 21699 1166 11500 3657 12016 14827 13598 10895 16763,"[2.8210982345729927, 2.813966254399758, 2.8046086589853543, 2.7857909870539164, 2.7720942805540907, 2.7626523800524176, 2.748026202321314, 2.7236774525489613, 2.7036912420782158, 2.6979910351056673]"
174,13607 18935 19654 12802 6339 21699 2424 18039 1671 8266,"[4.143076353094765, 4.108379370614054, 4.060516289312443, 4.04680060045659, 4.041589518252936, 4.026692403109424, 4.023265248518168, 4.014561281589737, 4.007574693903375, 3.966299578007204]"
175,21699 8446 11337 19327 4757 1130 19654 6131 14827 12016,"[3.1764761799634025, 3.086339541860464, 3.072353669707633, 3.0503205268346796, 3.029205678981257, 3.0249767590831724, 2.9818843314488555, 2.97763865552779, 2.9720135774678815, 2.9669163619258097]"
