user_id,item_list,item_values
140,4 6 38 24 93 3 44 16 19 203,0.37133292966646375 0.2182556226011839 0.167683497957158 0.11816093902407271 0.10758966446208824 0.09934956485043818 0.09020253834152012 0.08775116438592306 0.08125267467034884 0.08076839307094104
141,8 17 5 28 31 27 47 40 39 14,0.5750343332971101 0.4276542758775792 0.4015693087589704 0.3760634880768633 0.3339180132624265 0.3331814866044287 0.3287057922360156 0.32045971725094924 0.31140651357308013 0.3003175659039039
142,8 40 41 39 6 55 58 7 15 88,0.4399878764958734 0.3490480628428287 0.3490216533881217 0.3365912460975441 0.3148048476997562 0.29347111801665154 0.27366206796304654 0.2732386760662174 0.27062317310404277 0.2522212313999001
143,17 28 27 47 5 50 42 9 145 35,0.2168886683275823 0.19619219595640972 0.17196199404679213 0.17163171655080012 0.16729474744538178 0.15325261433932186 0.15000997192277704 0.1210519419277439 0.10048160399750006 0.09000455574713333
144,11 17 9 28 5 139 27 47 50 42,0.04672723132168027 0.04106614661063378 0.04096363025959421 0.03713916838358724 0.03463392046797018 0.03278259024050045 0.03255377662383598 0.03249264460107306 0.029008062665152285 0.028563919120895825
145,8 28 47 50 42 37 3 16 10 19,0.5325393808028092 0.4775865561874003 0.4177877363531172 0.37304017590438465 0.36406502787245737 0.3567773224066223 0.3521716423892852 0.26816080003003834 0.257520498889942 0.2477923859776061
146,4 1 87 51 14 202 183 105 70 114,0.3261983049163343 0.25353273134020016 0.22936165100397346 0.22191199285294003 0.21725179319863094 0.2049828304242259 0.19855552948434887 0.19073070814113954 0.18346521636007448 0.18268623022546665
147,44 16 25 1 3 2 24 52 11 75,0.26106883230387123 0.24297784195932176 0.18364527877041112 0.15209075927488874 0.15018152499385565 0.12090944073248844 0.11876928797512895 0.10795153646292084 0.1069077166124849 0.10034389851276024
148,22 20 48 33 65 66 103 19 45 73,0.025295675524949355 0.023709286537332314 0.0192547079566772 0.01868861003304759 0.017524240705298868 0.01652313812385962 0.016407895831442646 0.01609195425734914 0.015917631987010475 0.015682864257057914
149,17 27 47 5 50 42 1 37 9 145,0.25519528224550964 0.20138146919009597 0.20044574087721453 0.19714498730752195 0.1790964246515509 0.17621836026335624 0.16846555653046866 0.16785672158397633 0.13124984358189104 0.11864415414720884
151,7 11 17 28 2 5 27 47 3 9,0.07689134349643519 0.02872546700892326 0.0253424583400607 0.022750783075380226 0.02107294008170971 0.020454365610566905 0.019999671770303675 0.019898188753057027 0.018123119144024924 0.017910012668130297
152,22 33 48 15 26 66 65 73 45 18,0.28377101420955997 0.24329552909281452 0.2426096233456488 0.23307808517688236 0.20166587620874646 0.19433130061981982 0.19369376983735714 0.1906297093937354 0.18773669641049115 0.18584087844299804
153,17 27 5 42 37 9 145 136 35 122,0.3143810420817968 0.24923565503091216 0.24221283177854586 0.2157632585945183 0.205002190279941 0.150679831076314 0.1455315516614533 0.12373790074530136 0.1150462727401135 0.10867894898488377
154,55 58 76 3 8 38 24 44 20 14,0.5746969799265838 0.5322907454130615 0.4432992180945418 0.4398017713478641 0.42260052715655844 0.2402359515722757 0.22833407033585265 0.2039061813471871 0.17708938104827793 0.1710619112371684
156,5 42 37 9 35 136 23 122 3 71,0.514054671789103 0.44576127637494295 0.4267665120329351 0.3697542981200631 0.25727531225310524 0.2556536128975952 0.2271215855515881 0.22473762367629385 0.2205414800883314 0.21591149966315226
157,133 171 146 261 165 347 350 318 269 6,0.5760828110143328 0.5632644696853857 0.49269071308201945 0.4753141613899812 0.4716734161740595 0.42358427991476 0.41652189344233487 0.4156905190497777 0.4126770956804285 0.4073197344043834
158,20 8 19 33 65 1 103 170 14 74,0.4740161031149549 0.39749488717014153 0.3933291561165499 0.3813113771134806 0.3028866793567051 0.2898751313587545 0.2742079328630471 0.25486536408940436 0.25172708299736535 0.23310574800952857
160,22 33 48 19 8 65 45 73 80 170,0.4667624024113659 0.39778563988420335 0.3870998704702162 0.3803729408242211 0.36404100669357786 0.3257734854012468 0.3250252667350971 0.29538324423258006 0.28386355401474966 0.2746062000631278
163,4 44 16 25 3 11 5 17 52 28,0.36320384061637156 0.08353260965896679 0.07926024606104769 0.057712321121903574 0.047725298968064135 0.04348716818876793 0.04112957879208483 0.03806476722030895 0.03603540989719184 0.03443190941056559
164,4 44 16 25 20 6 72 19 3 67,0.5449923675331007 0.13779060438209995 0.11999111379043839 0.0964998079385918 0.07225791136466658 0.07034810724696029 0.06440451853671919 0.06213638240542371 0.06139555263582939 0.05845231258825619
165,6 38 93 24 203 7 15 3 188 214,0.23200995507465644 0.1751375916804516 0.11048114321397047 0.0988913136784984 0.08662295480877519 0.0852195078405188 0.08299392504424838 0.08222913976631983 0.07856209850158284 0.07602733726057832
167,20 33 1 19 48 45 14 9 80 170,0.19412283613317216 0.17276607612356343 0.17147055641041262 0.16643938376299897 0.15837115078963324 0.12967023997025526 0.1267623890734678 0.12587857387697085 0.12195399371863859 0.110632409238702
168,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
171,11 17 28 5 1 27 47 50 42 6,0.19819389505221488 0.17553442726030172 0.15739669599311995 0.1414477654871805 0.13970791455424852 0.13837380552112513 0.13766102364142435 0.12300009858560049 0.12124389748248618 0.1141222030536888
172,40 76 3 486 6 342 5 33 23 78,0.7366690048698392 0.4791797103447525 0.42603951674758106 0.1467946787774789 0.14414976926900866 0.13301838424943227 0.1286306170427319 0.11598484983131732 0.10921481126138367 0.10845656043370888
173,32 15 1 96 138 36 182 208 66 324,0.30844727812951256 0.29368959062405603 0.23927807735204962 0.23197489247499484 0.22872351385539158 0.20839038523644876 0.20142593459809394 0.18319129444268425 0.16458633644340262 0.14684977164852814
174,1 7 6 15 34 32 36 99 38 3,0.04041814468430124 0.03209985927876881 0.01888884570969586 0.017324361962274496 0.013917255489624199 0.012397740858881911 0.012239228859054723 0.011275405497449027 0.011099904183214698 0.01107748149682513
175,6 3 9 14 19 33 20 48 45 80,0.10333249813941031 0.08457104992142239 0.07995848432508693 0.07847508220365679 0.07544808915722342 0.07174493126465711 0.06958714504902049 0.05606891716996426 0.04766373418765568 0.046160210502947434
177,5 27 9 145 35 136 3 23 14 122,0.4268931110421402 0.4223157558323732 0.32330984962615295 0.2465733449265493 0.2229500288260654 0.21022754012153252 0.2007346211563974 0.18981053251203459 0.18833857074357518 0.18451457719411532
178,4 1 3 112 10 18 11 30 54 17,0.3697017006785275 0.3066765691916686 0.23350255624814828 0.2259010291993745 0.21352066201701236 0.21157511629601855 0.18320790417831231 0.1737033484478934 0.1663063123386597 0.1629263275699417
181,6 88 11 14 87 106 17 51 202 28,0.02808602933395816 0.02041027165132798 0.017794443108165844 0.01764084130641311 0.01667298847214516 0.016139161653769177 0.015643032930458572 0.015516020787628853 0.014214885678612179 0.014149304886005406
182,11 28 27 5 42 37 9 145 35 122,0.2919162397077635 0.23218873181444946 0.20345268486190957 0.1977199086031231 0.17612895013020885 0.1673446200052707 0.12300092530174717 0.11879835126286624 0.09391301999232556 0.08871533230749556
183,4 7 8 6 2 88 44 51 72 3,0.08241247611373574 0.07228034270405907 0.048228759128109526 0.04077556292288425 0.03498823643645789 0.028273225274850905 0.027970739512161166 0.02508849695363361 0.024629969029340087 0.02435381433032744
184,8 5 27 47 50 42 37 1 9 19,0.3807932224248792 0.28171021122177947 0.26730717475722304 0.2660331261113506 0.2375350010813096 0.23580177169835254 0.21968125109793057 0.20597220447417908 0.1920489328717347 0.1779884804836781
185,22 20 9 48 19 139 65 45 103 146,0.054033347241334205 0.04922502462219917 0.045372409944283355 0.04076190461464471 0.038466750112744565 0.03820455471901076 0.036276357858674425 0.03580274332205184 0.03340615537970466 0.033294035309435276
187,11 17 28 5 37 35 145 56 136 23,0.5828145974299198 0.5123896986187048 0.46349187141050524 0.41331461000752284 0.3372030767853007 0.25562311104157176 0.23828024161913974 0.21499768233219974 0.20584972144791913 0.1772146315734026
188,6 17 88 28 51 15 34 27 47 5,0.15313533787127767 0.13115706403781185 0.12652339772241208 0.11850371939954878 0.10564285522049362 0.10438159551372556 0.10420637859945185 0.103884440423801 0.10366640889416491 0.10298511465232979
189,32 6 94 96 138 182 88 208 51 66,0.6619131365744922 0.6548410716252387 0.5725483729435069 0.4759767829124166 0.46815435032030034 0.4122617889721134 0.3901716476205832 0.3749207480750985 0.37105281790053257 0.345020783948892
191,32 15 96 138 36 182 208 31 40 66,0.3934043174746151 0.38263323419246587 0.2956120531346334 0.2914227508233662 0.2651416018502051 0.2566345047755028 0.23339977743356705 0.22803462191242915 0.21894416023468563 0.2147395568044511
192,38 93 24 203 14 188 214 211 46 19,0.22689663943241198 0.14640067556725522 0.13611747554022674 0.11558378584075615 0.1122851689478821 0.10586463363768474 0.1029176864059949 0.10160095550234292 0.08081269710478642 0.07043911109223625
193,7 22 20 33 19 9 2 15 45 66,0.18753193100759308 0.07746065791988803 0.07131565930366876 0.06227794301948673 0.05828207704702859 0.05476425141908259 0.05433814620744409 0.054085740261189154 0.05307919410694469 0.05259838069116939
194,7 15 34 32 99 36 94 96 138 3,0.08036868057775845 0.0398077730322477 0.03746682306770639 0.03384204350115534 0.03005658617089617 0.029543831326874808 0.0289674642515065 0.024426697295514364 0.023888330094142245 0.023576288381552655
196,4 44 16 6 139 133 25 171 72 261,0.3395101288901879 0.0896309968362651 0.07406305332121078 0.07142408366065196 0.07056421400380018 0.06449198662981505 0.06368184853983153 0.0601452792171481 0.05197306615297389 0.051622998095063516
197,34 11 15 4 32 17 99 94 1 3,0.08079741268130657 0.07275382172280546 0.07271110412096315 0.07193223301404832 0.07144144622937547 0.06455318125688106 0.06390578329371414 0.06303162298253034 0.0615794586349539 0.05798161537256079
198,34 32 99 94 96 138 36 7 182 208,0.08999048643644511 0.07874073980245586 0.07114252027730651 0.07035206144477008 0.05882726138581373 0.057894014936980986 0.05692262176455838 0.05372299928350211 0.050904421766789026 0.04632379512374725
199,34 31 40 41 39 32 15 66 20 55,0.08794058556138235 0.08656043553051007 0.08308879578786911 0.08299767508737517 0.08012395826851426 0.07963222955632787 0.07460931219846965 0.07222329890716808 0.07105633340235092 0.06986837352924744
200,7 15 3 11 2 34 17 32 28 10,0.019576762755006 0.00819286575045175 0.008146773431429472 0.007877443603391866 0.007811756748275978 0.007165012477641108 0.006902440614346377 0.00673536147656327 0.006245007957302611 0.006137724352322116
201,20 22 33 48 1 65 45 73 14 9,0.3244771770838593 0.31668765504381496 0.27541562382763357 0.26571928474643436 0.23255517504859957 0.21928868907002694 0.2189362275627823 0.20387567683223518 0.18893595654869969 0.17781755428496387
202,96 40 39 66 10 76 77 101 21 53,0.7972591903146702 0.6743450245230178 0.6502830737749442 0.5710047092135879 0.5466233220816216 0.4913819529701577 0.4661929856953529 0.43556877010497885 0.41136270326359575 0.4087013781150987
203,7 11 9 17 28 3 15 18 5 112,0.003360072683044935 0.0009628103101441448 0.0008485359559170331 0.000843468390480328 0.000762722425615383 0.0007487448276719796 0.0007462344984546811 0.0007185515193195688 0.0007105753681920543 0.0007065742662450433
205,22 33 65 45 6 103 170 24 14 95,0.5185373792144005 0.41966607022638047 0.35291954811301873 0.34867101771554176 0.3373356934640133 0.32203926689687795 0.29556428085063874 0.2895739562353037 0.2837937757255907 0.26100347218628256
206,4 8 6 44 88 72 14 87 2 106,0.0845069214722818 0.04731356815427435 0.037281735481999534 0.026565137193584738 0.024262055546547374 0.021895729561916107 0.01961079074632276 0.01949409243790049 0.019359045158367217 0.01915078929219536
207,6 38 24 93 14 15 203 188 19 211,0.31825899949380687 0.199354068974316 0.14100702824016614 0.13255573642673021 0.128691460010283 0.10558122476622556 0.1041934617412736 0.09738092477575311 0.09484823527378115 0.09433864838576572
208,22 20 41 39 58 4 45 9 76 73,0.6148503804094517 0.5554818319658548 0.5437187330075623 0.5235259641299359 0.4289919716616197 0.40842049659262974 0.40474672215215535 0.3959436367411616 0.3639119690105435 0.36260405002148277
210,139 133 171 261 146 165 9 254 347 350,0.023742625947431092 0.019845229042615854 0.019736896310520162 0.0174587442972598 0.017057295300919692 0.016692592525024124 0.016346831464550165 0.015838358893727554 0.015520611080528254 0.015204678349481507
211,6 24 214 14 211 46 132 3 603 19,0.4862367599659639 0.20250339914074167 0.1569506130797178 0.15458129784517316 0.15436152781023524 0.1191740066823274 0.110311705338927 0.10265788831211406 0.09880143704505395 0.09787158219534099
212,6 7 14 51 106 93 15 24 108 90,0.45845580512395523 0.2354013134587833 0.19235800416807558 0.1635407426803459 0.16247529147246872 0.15772650139044272 0.14917403009118543 0.14350193372220593 0.142649647764435 0.1419708332123204
215,7 15 34 32 99 94 96 138 182 3,0.15098250756385567 0.06902338008342324 0.06436468849791668 0.05772493706951672 0.051520138440709545 0.049837116439994916 0.04156914482595621 0.04082231467588433 0.035929620036515585 0.03374142689221947
216,7 11 9 112 17 18 28 22 10 30,0.23659820271249274 0.053674657156661754 0.04867656943746985 0.04825730781245023 0.04696024154576805 0.04636728679448565 0.04244699688589218 0.04211689587695892 0.04102203643314028 0.04048758571892341
217,6 38 3 11 14 17 9 7 5 28,0.30286416416390916 0.1741346639140704 0.1610162477614451 0.1589255239281168 0.14934741471751925 0.146971110531708 0.14205292765745828 0.13625584269730348 0.1266695315287146 0.1251469639276884
218,4 32 15 96 138 36 182 16 208 66,0.6045119089959008 0.3844265771343281 0.3681356813247974 0.2851523814606891 0.2802257115326313 0.25624080986490094 0.24578909193519244 0.2255235090788243 0.2238796235580444 0.209371176265563
219,6 14 7 3 4 88 30 9 26 19,0.18241170714142152 0.10655612058823019 0.10479346615015411 0.09802448470034346 0.06948498123702458 0.0667174164438186 0.06427924523146444 0.06346402218060883 0.05772799928976901 0.05612651509821791
220,7 112 18 2 54 10 30 15 68 36,0.049120029801788055 0.009494009025680688 0.0075600060109142185 0.00675321464696522 0.006255329171272502 0.005803857754912238 0.005599352084864163 0.005549400552914252 0.005369122275076249 0.005245443419349208
221,11 17 28 27 47 5 50 42 37 6,0.0171648270265103 0.015089482583890097 0.013652336296036632 0.011962598633795073 0.011943142877613794 0.011815866453819237 0.010681212062955333 0.010356030191420585 0.010075856360570335 0.010003641778952693
223,6 3 9 14 19 33 20 48 25 30,0.09865856394254663 0.07137220158241334 0.06977063070743475 0.06722134115842161 0.05726914135112916 0.05531707595744214 0.0509204874271908 0.040222474675401465 0.036901565768972314 0.035895865264204685
225,6 4 88 14 106 87 72 51 202 26,0.051746738250951455 0.03896275997238498 0.03802924431378598 0.03022607445007843 0.029315337885438057 0.02923269501777192 0.028785253518129654 0.027935243419083117 0.026501506221588072 0.026055441713419936
226,18 112 26 51 87 1 90 33 107 81,0.2050232066835562 0.2038188780200055 0.19825150060886534 0.19320513587373334 0.19058257640905285 0.19048069497022974 0.17034581355249626 0.16836904359142854 0.1655437454183548 0.1578246752886082
227,22 20 65 103 19 45 73 80 170 116,0.36433863979291814 0.3397965853604607 0.25240477979487735 0.23632430067062715 0.23170329285474683 0.22925526119364698 0.22588341985924393 0.20700702723431053 0.20647119114885193 0.19892873518063384
228,4 20 22 8 48 33 19 65 45 103,0.02144239821451242 0.012394453806232853 0.01201670264600245 0.012000411968429388 0.009563941106213697 0.009518227423586567 0.009062383954050193 0.008382936435552789 0.008017805410700058 0.0076973875132646365
229,8 24 38 44 19 22 84 26 88 25,0.38764812380442826 0.2562035562176345 0.23980824594307812 0.2299375582287984 0.22834807542871519 0.21315543807145504 0.18536830487705475 0.18427809795192662 0.1825718726580007 0.18164909026737525
230,6 88 87 51 202 72 183 105 108 14,0.09856314985117974 0.07659640487559195 0.059386635035995956 0.056776228123892124 0.05324385759398576 0.05123601516048558 0.0507626265084617 0.04944460863331352 0.0488211229816143 0.04835545140083493
